 distance P2O231NTf2_custom_CLPOL distance P2O231NTf2_LINEAR_custom_CLPOL distance P2O231TCB_custom_CLPOL distance P2O231TCB_LINEAR_custom_CLPOL distance P5551NTf2_custom_CLPOL distance P5551TCB_custom_CLPOL
 1.11199999 0.0066402792 1.3204999 0.00834333617 1.3204999 0.00595130818 1.38999999 0.00813542772 1.11199999 0.00659448514 1.18150008 0.00785280112
 1.12800002 0.00603898056 1.33949995 0.0076677287 1.33949995 0.00539030833 1.40999997 0.00744569954 1.12800002 0.00597736984 1.19850004 0.00721103745
 1.14400005 0.00554947881 1.35849988 0.00691435114 1.35849988 0.00481680455 1.42999995 0.00684147933 1.14400005 0.00540012494 1.21550012 0.0065937168
 1.16000009 0.00503857527 1.37749994 0.00634133024 1.37749994 0.00434928853 1.44999993 0.00631582784 1.16000009 0.00495246006 1.23250008 0.00605744775
 1.176 0.00458816346 1.39649987 0.00577202253 1.39649987 0.00385315088 1.47000003 0.00575929647 1.176 0.00443697581 1.24950004 0.00548822992
 1.19200003 0.00413364684 1.41549993 0.00516422 1.41549993 0.00339296064 1.49000001 0.00523002911 1.19200003 0.00404853048 1.26650012 0.00508277724
 1.20800006 0.00374421501 1.43449998 0.00463790074 1.43449998 0.00302459393 1.50999999 0.00472480245 1.20800006 0.00366008491 1.28350008 0.00465053506
 1.2240001 0.00329917762 1.45349991 0.00418534642 1.45349991 0.00266599539 1.52999997 0.00428074924 1.2240001 0.00334033789 1.30050004 0.00429230556
 1.24000001 0.00295225577 1.47249997 0.0037202863 1.47249997 0.00229000929 1.54999995 0.00385458022 1.24000001 0.00306036393 1.31750011 0.00392684061
 1.25600004 0.00264960318 1.4914999 0.00332635292 1.4914999 0.00200848351 1.56999993 0.00347248395 1.25600004 0.00276270253 1.33450007 0.00357291242
 1.27200007 0.00232613529 1.51049995 0.00296798279 1.51049995 0.00176134275 1.58999991 0.00310182106 1.27200007 0.00251155673 1.35150015 0.0033191992
 1.28799999 0.00205416814 1.52949989 0.00261899247 1.52949989 0.00151859759 1.61000001 0.00275109359 1.28799999 0.00225865166 1.36850011 0.00305688148
 1.30400002 0.00181317958 1.54849994 0.0023317493 1.54849994 0.00129656156 1.63 0.00244629616 1.30400002 0.00204268564 1.38550007 0.002776379
 1.32000005 0.00158655655 1.56749988 0.00202584523 1.56749988 0.00109425769 1.64999998 0.00215947954 1.32000005 0.00183815334 1.40250015 0.0025427083
 1.33600008 0.00138123741 1.58649993 0.00177602191 1.58649993 0.000981139485 1.66999996 0.00194194855 1.33600008 0.00166127621 1.41950011 0.0022750136
 1.352 0.00120904692 1.60549986 0.00156254368 1.60549986 0.000829240656 1.68999994 0.00167897635 1.352 0.00151352037 1.43650007 0.00211447501
 1.36800003 0.00104203599 1.62449992 0.00134095608 1.62449992 0.000698930002 1.70999992 0.00148528966 1.36800003 0.00132823922 1.45350015 0.00190035847
 1.38400006 0.000910791918 1.64349997 0.00114545505 1.64349997 0.000594994111 1.73000002 0.00129902991 1.38400006 0.00121341576 1.47050011 0.00171772379
 1.4000001 0.000779938942 1.6624999 0.000994310365 1.6624999 0.000520265719 1.75 0.00112791709 1.4000001 0.00105754891 1.48750007 0.00157752144
 1.41600001 0.000677816803 1.68149996 0.000866028073 1.68149996 0.000417697389 1.76999998 0.00100038876 1.41600001 0.000937546196 1.50450015 0.00137308403
 1.43200004 0.000571492594 1.70049989 0.000726412283 1.70049989 0.000369343732 1.78999996 0.000850970624 1.43200004 0.000812950428 1.52150011 0.00119132933
 1.44800007 0.000500935537 1.71949995 0.000630371505 1.71949995 0.000299694948 1.80999994 0.00073683029 1.44800007 0.000723339268 1.53850007 0.00107732927
 1.46400011 0.00043721922 1.73849988 0.000527198485 1.73849988 0.000259156019 1.82999992 0.000646925298 1.46400011 0.000634802971 1.55550015 0.000943090883
 1.48000002 0.000362753199 1.75749993 0.000450502645 1.75749993 0.000215198161 1.85000002 0.000536791573 1.48000002 0.000545387273 1.57250011 0.000823615817
 1.49600005 0.000308613846 1.77649987 0.000383088453 1.77649987 0.000179641138 1.87 0.000483825832 1.49600005 0.000472486543 1.58950007 0.000725161226
 1.51200008 0.000269133161 1.79549992 0.000307760405 1.79549992 0.000159615884 1.88999999 0.000401836354 1.51200008 0.000387175096 1.60650015 0.000608032569
 1.528 0.00023180242 1.81449986 0.000256955536 1.81449986 0.000131385168 1.90999997 0.000343398104 1.528 0.000336555036 1.62350011 0.000528936565
 1.54400003 0.000197794303 1.83349991 0.000221782917 1.83349991 0.000112434442 1.92999995 0.000286034774 1.54400003 0.000291016535 1.64050007 0.000448960578
 1.56000006 0.000173754088 1.85249996 0.000185340177 1.85249996 9.21161409e-05 1.94999993 0.000235512067 1.56000006 0.000242253183 1.65750015 0.000366833614
 1.57600009 0.000146098071 1.8714999 0.000153294008 1.8714999 8.43014059e-05 1.96999991 0.000198084221 1.57600009 0.000196714653 1.67450011 0.000309247
 1.59200001 0.000121862402 1.89049995 0.000130334098 1.89049995 5.99780578e-05 1.99000001 0.000165444799 1.59200001 0.000161143791 1.69150007 0.000274929684
