 distance P2O231NTf2_custom_CLPOL distance P2O231NTf2_LINEAR_custom_CLPOL distance P2O231TCB_custom_CLPOL distance P2O231TCB_LINEAR_custom_CLPOL distance P5551NTf2_custom_CLPOL distance P5551TCB_custom_CLPOL
 1.12800002 0.0266867969 1.33949995 0.00752462447 1.33949995 0.0 1.40999997 0.0 1.12800002 0.0246855058 1.19850004 0.0
 1.14400005 0.0257873293 1.35849988 0.00548166037 1.35849988 0.0 1.42999995 0.0 1.14400005 0.0236367285 1.21550012 0.0
 1.16000009 0.0243840776 1.37749994 0.00390410237 1.37749994 0.0 1.44999993 0.0 1.16000009 0.0220358297 1.23250008 0.0
 1.176 0.0226476379 1.39649987 0.00265553151 1.39649987 0.0 1.47000003 0.0 1.176 0.0201155152 1.24950004 0.0
 1.19200003 0.0207490958 1.41549993 0.00174893625 1.41549993 0.0 1.49000001 0.0 1.19200003 0.018038664 1.26650012 0.0
 1.20800006 0.0186316203 1.43449998 0.00112875237 1.43449998 0.0 1.50999999 0.0 1.20800006 0.0158925764 1.28350008 0.0
 1.2240001 0.0163596608 1.45349991 0.000697523821 1.45349991 0.0 1.52999997 0.0 1.2240001 0.0135482587 1.30050004 0.0
 1.24000001 0.0141196307 1.47249997 0.000416971394 1.47249997 0.0 1.54999995 0.0 1.24000001 0.0114112552 1.31750011 0.0
 1.25600004 0.0119024534 1.4914999 0.000247350952 1.4914999 0.0 1.56999993 0.0 1.25600004 0.00942746643 1.33450007 0.0
 1.27200007 0.00977189187 1.51049995 0.000134758899 1.51049995 0.0 1.58999991 0.0 1.27200007 0.00753595727 1.35150015 0.0
 1.28799999 0.00793369859 1.52949989 7.20667231e-05 1.52949989 0.0 1.61000001 0.0 1.28799999 0.00590195553 1.36850011 0.0
 1.30400002 0.0062545808 1.54849994 3.48615467e-05 1.54849994 0.0 1.63 0.0 1.30400002 0.00456383824 1.38550007 0.0
 1.32000005 0.00485572265 1.56749988 1.61124772e-05 1.56749988 0.0 1.64999998 0.0 1.32000005 0.00342356204 1.40250015 0.0
 1.33600008 0.00364669901 1.58649993 8.49567004e-06 1.58649993 0.0 1.66999996 0.0 1.33600008 0.00251618493 1.41950011 0.0
 1.352 0.00268951873 1.60549986 4.58961495e-06 1.60549986 0.0 1.68999994 0.0 1.352 0.0017896581 1.43650007 0.0
 1.36800003 0.00198564632 1.62449992 2.1483304e-06 1.62449992 0.0 1.70999992 0.0 1.36800003 0.0012525752 1.45350015 0.0
 1.38400006 0.00138059736 1.64349997 9.76513888e-07 1.64349997 0.0 1.73000002 0.0 1.38400006 0.000850251119 1.47050011 0.0
